City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
404,Baykit,RU,2022-01-30 01:14:05,61.67,96.37,-11.43,100,100,1.66
405,Liuzhou,CN,2022-01-30 01:14:05,24.3126,109.3892,40.44,74,6,10.38
406,Snezhnogorsk,RU,2022-01-30 01:14:05,69.1933,33.2531,-7.85,100,97,2.46
407,Mitsamiouli,KM,2022-01-30 01:14:06,-11.3847,43.2844,80.49,72,8,1.05
408,Dingle,PH,2022-01-30 01:14:06,10.9995,122.6711,81.54,77,3,2.91
409,Jasper,US,2022-01-30 01:14:06,37.2001,-94.3502,47.64,51,0,8.05
410,Thinadhoo,MV,2022-01-30 01:14:07,0.5333,72.9333,81.23,72,99,5.06
411,Woodward,US,2022-01-30 01:14:07,36.4337,-99.3904,54.52,21,0,0.0
412,San Angelo,US,2022-01-30 01:11:49,31.4638,-100.437,53.64,27,0,0.0
413,Dumai,ID,2022-01-30 01:14:08,1.6833,101.45,78.12,83,40,0.2
414,Kousseri,CM,2022-01-30 01:14:08,12.0769,15.0306,64.38,15,24,12.01
415,Korla,CN,2022-01-30 01:14:08,41.7597,86.1469,23.14,55,100,8.25
416,Cayenne,GF,2022-01-30 01:12:04,4.9333,-52.3333,79.09,85,20,0.0
417,Evensk,RU,2022-01-30 01:14:09,61.95,159.2333,20.17,79,100,8.93
418,Verkhoyansk,RU,2022-01-30 01:14:09,67.5447,133.385,-30.77,100,100,1.3
419,Menongue,AO,2022-01-30 01:14:09,-14.6585,17.691,63.19,97,100,9.57
420,Freeport,US,2022-01-30 01:11:53,40.6576,-73.5832,20.52,62,100,8.01
421,Neryungri,RU,2022-01-30 01:15:10,56.6709,124.6491,-8.32,94,99,8.63
422,Necochea,AR,2022-01-30 01:15:10,-38.5473,-58.7368,75.04,60,0,17.72
423,Cururupu,BR,2022-01-30 01:15:10,-1.8283,-44.8683,72.16,97,99,2.1
424,Palmares,BR,2022-01-30 01:15:11,-8.6833,-35.5917,72.01,83,91,1.61
425,Ludvika,SE,2022-01-30 01:15:11,60.1496,15.1878,33.6,96,100,16.58
426,Shatrovo,RU,2022-01-30 01:15:11,56.5167,64.6333,7.05,95,100,2.82
427,Khandagayty,RU,2022-01-30 01:15:12,50.7333,92.05,-18.31,97,100,3.18
428,Nosy Varika,MG,2022-01-30 01:15:12,-20.5833,48.5333,75.15,83,6,2.42
429,Hamilton,US,2022-01-30 01:11:37,39.1834,-84.5333,23.36,67,75,1.99
430,Oranjemund,NA,2022-01-30 01:15:13,-28.55,16.4333,65.21,86,78,7.25
431,Bandar-E Lengeh,IR,2022-01-30 01:15:13,26.5579,54.8807,67.73,59,0,10.18
432,Sao Raimundo Das Mangabeiras,BR,2022-01-30 01:15:13,-7.0219,-45.4811,69.44,84,25,2.82
433,Wiang Sa,TH,2022-01-30 01:15:14,8.6359,99.3666,80.22,80,15,2.01
434,Kisesa,TZ,2022-01-30 01:15:14,-3.0833,34.15,65.1,86,100,2.46
435,Buala,SB,2022-01-30 01:14:56,-8.145,159.5921,86.45,66,99,7.87
436,Loralai,PK,2022-01-30 01:15:14,30.3705,68.598,44.47,45,9,1.7
437,Vao,NC,2022-01-30 01:15:15,-22.6667,167.4833,79.72,87,15,20.22
438,Acapulco,MX,2022-01-30 01:15:15,16.8634,-99.8901,80.42,78,20,6.91
439,Coffs Harbour,AU,2022-01-30 01:15:16,-30.3,153.1333,83.14,69,40,11.5
440,Palmer,US,2022-01-30 01:10:30,42.1584,-72.3287,14.61,76,100,3.0
441,Boguchany,RU,2022-01-30 01:15:16,58.3814,97.4531,0.14,99,100,2.19
442,Portland,US,2022-01-30 01:12:31,45.5234,-122.6762,50.29,61,75,3.0
443,Cabo San Lucas,MX,2022-01-30 01:10:43,22.8909,-109.9124,76.51,46,20,4.0
444,Imeni Poliny Osipenko,RU,2022-01-30 01:15:17,52.4201,136.4853,-9.38,96,100,6.53
445,Wagar,SD,2022-01-30 01:15:17,16.1525,36.2032,63.72,67,0,12.5
446,North Bend,US,2022-01-30 01:15:17,43.4065,-124.2243,52.16,88,0,4.61
447,Sault Sainte Marie,CA,2022-01-30 01:15:18,46.5168,-84.3333,16.9,76,100,6.91
448,Fethiye,TR,2022-01-30 01:15:18,36.6217,29.1164,44.47,61,100,5.39
449,Christchurch,NZ,2022-01-30 01:12:24,-43.5333,172.6333,75.99,46,86,5.01
450,Fort Nelson,CA,2022-01-30 01:15:18,58.8053,-122.7002,4.59,85,100,4.61
451,Matai,TZ,2022-01-30 01:15:19,-8.3,31.5167,56.98,93,100,2.73
452,Altamira,BR,2022-01-30 01:15:19,-3.2033,-52.2064,70.52,99,100,3.02
453,Kachug,RU,2022-01-30 01:15:19,53.9606,105.8817,-21.73,100,100,0.74
454,Cozumel,MX,2022-01-30 01:10:22,20.5083,-86.9458,69.94,65,40,11.01
455,Rockland,US,2022-01-30 01:15:20,41.1668,-74.0496,18.25,51,100,1.01
456,Doha,QA,2022-01-30 01:14:08,25.2867,51.5333,60.69,72,0,11.5
457,Udachnyy,RU,2022-01-30 01:15:20,66.4167,112.4,-26.03,100,43,3.29
458,Buta,CD,2022-01-30 01:15:21,2.7858,24.73,65.52,37,2,1.52
459,Berdigestyakh,RU,2022-01-30 01:15:21,62.0989,126.6992,-21.82,100,100,2.42
460,Faya,SA,2022-01-30 01:15:21,18.3851,42.4509,52.32,83,4,5.32
461,Brora,GB,2022-01-30 01:15:22,58.0099,-3.8518,41.43,68,22,9.48
462,Kununurra,AU,2022-01-30 01:15:22,-15.7667,128.7333,85.98,74,100,13.8
463,Vila,PT,2022-01-30 01:11:25,42.0304,-8.1588,40.93,48,43,4.59
464,Tabriz,IR,2022-01-30 01:15:22,38.08,46.2919,17.06,79,0,6.91
465,Kangaatsiaq,GL,2022-01-30 01:15:23,68.3065,-53.4641,5.38,77,100,22.66
466,San Ramon,US,2022-01-30 01:15:23,37.7799,-121.978,61.95,53,0,1.01
467,Ancud,CL,2022-01-30 01:16:23,-41.8697,-73.8203,56.73,90,100,11.39
468,Gorno-Altaysk,RU,2022-01-30 01:16:24,51.9561,85.955,1.27,88,36,5.48
469,Sinnar,SD,2022-01-30 01:16:24,13.5691,33.5672,66.94,22,3,12.75
470,Nizhniy Kuranakh,RU,2022-01-30 01:16:24,58.8353,125.4869,-7.6,98,100,4.29
471,Mbandaka,CD,2022-01-30 01:16:25,0.0487,18.2603,72.34,42,19,2.06
472,Cockburn Town,TC,2022-01-30 01:16:25,21.4612,-71.1419,76.96,73,40,11.5
473,Awjilah,LY,2022-01-30 01:16:25,29.1081,21.2869,53.6,50,100,15.9
474,Ust-Kuyga,RU,2022-01-30 01:16:26,70.0167,135.6,-33.61,100,98,7.09
475,Porechye-Rybnoye,RU,2022-01-30 01:16:26,57.098,39.3835,19.31,99,99,4.47
476,Ola,RU,2022-01-30 01:16:26,59.5833,151.2833,16.84,78,100,11.61
477,Bonfim,BR,2022-01-30 01:16:27,3.0833,-59.95,82.78,47,71,9.15
478,San Andres,CO,2022-01-30 01:16:27,12.5847,-81.7006,80.62,65,20,11.5
479,Myitkyina,MM,2022-01-30 01:16:27,25.3833,97.4,52.07,71,52,2.01
480,Chiang Khong,TH,2022-01-30 01:16:28,20.2613,100.4046,59.81,77,0,0.27
481,Ilhabela,BR,2022-01-30 01:16:28,-23.7781,-45.3581,73.53,96,100,1.61
482,Oga,IT,2022-01-30 01:16:29,46.4631,10.347,40.28,70,5,6.6
483,Teknaf,BD,2022-01-30 01:16:29,20.8624,92.3058,55.6,71,0,6.8
484,Poso,ID,2022-01-30 01:16:30,-1.3959,120.7524,83.39,66,100,0.83
485,Poltavka,RU,2022-01-30 01:16:30,54.3663,71.7632,-4.74,94,100,7.14
486,Port Lincoln,AU,2022-01-30 01:16:30,-34.7333,135.8667,70.88,73,9,13.89
487,Rio Grande City,US,2022-01-30 01:16:31,26.3798,-98.8203,57.11,34,7,7.85
488,Sri Aman,MY,2022-01-30 01:16:31,1.2376,111.4621,80.65,89,40,0.0
489,Gondanglegi,ID,2022-01-30 01:16:31,-7.7479,112.0132,81.34,80,88,4.56
490,Vila Velha,BR,2022-01-30 01:11:41,-20.3297,-40.2925,80.55,86,20,5.01
491,Kapit,MY,2022-01-30 01:16:32,2.0167,112.9333,78.64,88,92,1.57
492,Qasigiannguit,GL,2022-01-30 01:16:32,68.8193,-51.1922,12.45,94,100,8.77
493,Poum,NC,2022-01-30 01:16:33,-20.2333,164.0167,81.84,76,99,9.04
494,Silver City,US,2022-01-30 01:16:33,32.7701,-108.2803,43.68,37,0,3.0
495,Maun,BW,2022-01-30 01:16:19,-19.9833,23.4167,67.08,92,100,4.85
496,Iquique,CL,2022-01-30 01:16:01,-20.2208,-70.1431,69.84,80,55,2.46
497,Katangli,RU,2022-01-30 01:16:34,51.7102,143.2326,-5.1,80,98,4.76
498,Sainte-Anne-Des-Monts,CA,2022-01-30 01:16:34,49.124,-66.4924,12.07,92,100,33.38
499,Lebane,RS,2022-01-30 01:16:34,42.9239,21.7375,23.59,90,17,3.6
500,High Level,CA,2022-01-30 01:15:17,58.5169,-117.136,14.11,92,100,6.91
501,Dasoguz,TM,2022-01-30 01:16:35,41.8363,59.9666,19.51,100,8,6.91
502,Wawa,NG,2022-01-30 01:16:35,9.9022,4.4192,73.42,23,94,5.1
503,Richards Bay,ZA,2022-01-30 01:16:36,-28.783,32.0377,69.22,87,5,0.87
504,Cairns,AU,2022-01-30 01:16:36,-16.9167,145.7667,90.95,87,100,10.36
505,Mehamn,NO,2022-01-30 01:16:36,71.0357,27.8492,17.04,82,78,3.29
506,Ust-Maya,RU,2022-01-30 01:16:37,60.4167,134.5333,-26.28,96,84,0.07
507,Nicoya,CR,2022-01-30 01:16:37,10.1483,-85.452,78.35,68,18,12.08
508,Chapais,CA,2022-01-30 01:16:37,49.7834,-74.8492,-22.22,99,6,2.59
509,Merrydale,US,2022-01-30 01:16:38,30.5013,-91.1084,46.33,55,0,0.0
510,Petukhovo,RU,2022-01-30 01:16:38,55.0692,67.9019,2.73,92,100,6.69
511,Bone,DE,2022-01-30 01:16:39,51.9669,12.1396,45.28,76,91,31.43
512,Bilozerka,UA,2022-01-30 01:16:39,46.6248,32.4425,29.77,75,14,10.38
513,Iquitos,PE,2022-01-30 01:17:39,-3.7481,-73.2472,75.24,88,0,0.0
514,Tezu,IN,2022-01-30 01:15:00,27.9167,96.1667,50.05,50,0,3.47
515,Lodja,CD,2022-01-30 01:17:40,-3.4833,23.4333,71.47,80,100,0.36
516,Alcaniz,ES,2022-01-30 01:17:40,41.05,-0.1333,45.75,49,0,3.02
517,Ingham,US,2022-01-30 01:17:40,42.6,-84.3833,17.24,61,40,3.44
518,Atlantic City,US,2022-01-30 01:16:11,39.3643,-74.4229,21.24,67,0,20.71
519,Sorland,NO,2022-01-30 01:17:41,67.667,12.6934,24.87,60,100,24.23
520,Sibolga,ID,2022-01-30 01:17:41,1.7427,98.7792,77.02,87,37,1.34
521,Garowe,SO,2022-01-30 01:15:59,8.4054,48.4845,63.95,74,18,10.98
522,Manta,EC,2022-01-30 01:13:40,-0.95,-80.7333,75.74,87,100,6.38
523,Luderitz,NA,2022-01-30 01:17:42,-26.6481,15.1594,68.07,76,32,5.1
524,Maniitsoq,GL,2022-01-30 01:17:42,65.4167,-52.9,8.67,75,100,26.37
525,Suleja,NG,2022-01-30 01:17:42,9.1758,7.1808,72.59,15,95,10.85
526,Egvekinot,RU,2022-01-30 01:17:43,66.3167,-179.1667,-4.86,70,10,1.28
527,Dogondoutchi,NE,2022-01-30 01:17:43,13.6393,4.0287,67.06,13,1,12.15
528,Leningradskiy,RU,2022-01-30 01:17:43,69.3833,178.4167,-10.43,91,51,4.76
529,Saravan,AM,2022-01-30 01:17:44,39.7196,45.6483,11.05,90,95,6.11
530,Zhanakorgan,KZ,2022-01-30 01:17:44,43.9098,67.2495,23.92,88,6,5.23
531,Bertoua,CM,2022-01-30 01:17:44,4.5833,13.6833,67.12,31,56,5.55
532,Port Augusta,AU,2022-01-30 01:17:45,-32.5,137.7667,94.71,31,16,5.39
533,America Dourada,BR,2022-01-30 01:17:45,-11.4553,-41.4361,68.29,91,93,1.88
534,Broome,US,2022-01-30 01:17:39,42.2506,-75.833,10.02,77,75,5.99
535,Ca Mau,VN,2022-01-30 01:17:45,9.1769,105.15,79.47,70,71,3.98
536,Sur,OM,2022-01-30 01:17:46,22.5667,59.5289,69.85,51,5,2.53
537,Colesberg,ZA,2022-01-30 01:17:46,-30.72,25.0972,69.71,27,84,6.51
538,Kamenka,RU,2022-01-30 01:17:46,51.3223,42.7678,31.75,98,100,7.74
539,Asau,RO,2022-01-30 01:17:47,46.4333,26.4,34.39,66,100,10.49
540,Maningrida,AU,2022-01-30 01:17:47,-12.0667,134.2667,81.86,78,100,15.37
541,Port Macquarie,AU,2022-01-30 01:17:47,-31.4333,152.9167,81.9,62,22,7.18
542,Narsaq,GL,2022-01-30 01:17:48,60.9167,-46.05,12.42,94,100,12.17
543,Chernyshevskiy,RU,2022-01-30 01:17:48,63.0128,112.4714,-24.34,100,17,3.27
544,Husavik,IS,2022-01-30 01:15:07,66.0449,-17.3389,33.71,80,100,17.29
545,Labuhan,ID,2022-01-30 01:17:48,-6.8844,112.2051,81.64,77,96,5.57
546,Karwar,IN,2022-01-30 01:17:49,14.8,74.1333,72.37,54,24,6.82
547,Mahibadhoo,MV,2022-01-30 01:17:49,3.7833,72.9667,81.57,69,26,10.71
548,Amreli,IN,2022-01-30 01:17:49,21.6167,71.2333,60.39,28,0,5.3
549,Para De Minas,BR,2022-01-30 01:17:50,-19.8603,-44.6083,69.84,88,100,0.27
550,Fukue,JP,2022-01-30 01:17:26,32.6881,128.8419,48.56,46,75,9.22
551,Puerto Quijarro,BO,2022-01-30 01:17:50,-17.7833,-57.7667,73.33,98,99,2.1
552,Freetown,SL,2022-01-30 01:17:50,8.484,-13.2299,77.47,78,46,2.57
553,Elban,RU,2022-01-30 01:17:51,50.1018,136.5094,-15.68,97,96,3.4
554,Ambilobe,MG,2022-01-30 01:17:51,-13.2,49.05,74.26,92,99,1.57
555,Eydhafushi,MV,2022-01-30 01:17:51,5.1033,73.0708,82.22,67,86,15.19
556,Umm Kaddadah,SD,2022-01-30 01:17:52,13.6017,26.6876,55.22,21,0,15.86
557,Namie,JP,2022-01-30 01:17:52,37.4833,141.0,40.96,54,100,13.85
558,Enshi,CN,2022-01-30 01:17:53,30.3,109.4833,37.53,87,100,2.13
559,Lobez,PL,2022-01-30 01:17:53,53.6392,15.6213,42.51,80,99,29.33
560,Touros,BR,2022-01-30 01:16:19,-5.1989,-35.4608,76.1,82,98,10.71
561,Axim,GH,2022-01-30 01:18:54,4.8699,-2.2405,78.85,89,28,3.27
562,Los Llanos De Aridane,ES,2022-01-30 01:18:54,28.6585,-17.9182,58.75,75,100,10.0
563,Girne,CY,2022-01-30 01:18:54,35.3417,33.3167,53.29,75,100,6.31
564,Elat,IL,2022-01-30 01:18:55,29.5581,34.9482,48.04,61,0,6.91
565,Hay River,CA,2022-01-30 01:14:05,60.8156,-115.7999,-4.04,77,100,8.05
566,Alice Springs,AU,2022-01-30 01:18:55,-23.7,133.8833,76.55,88,100,17.27
567,Saint John,CA,2022-01-30 01:18:45,45.2727,-66.0677,22.23,87,100,24.16
568,Darhan,MN,2022-01-30 01:18:56,49.4867,105.9228,-16.06,99,69,2.64
569,Okha,RU,2022-01-30 01:18:56,53.5739,142.9478,-5.73,91,75,10.2
570,Naliya,IN,2022-01-30 01:18:56,23.2667,68.8333,61.9,83,0,5.06
571,Kisiwani,TZ,2022-01-30 01:18:56,-4.1333,37.95,69.84,93,100,2.35
572,Ulaangom,MN,2022-01-30 01:18:57,49.9811,92.0667,-24.38,90,94,3.47
573,Saint George,US,2022-01-30 01:17:17,37.1041,-113.5841,53.64,17,0,1.01
574,Lagdo,CM,2022-01-30 01:18:57,9.05,13.7333,66.52,19,26,1.43
575,Villeneuve-Sur-Lot,FR,2022-01-30 01:18:58,44.5,0.6667,36.82,96,7,5.06
576,Taltal,CL,2022-01-30 01:18:58,-25.4,-70.4833,66.36,77,7,3.87
577,Havelock,US,2022-01-30 01:18:58,34.8791,-76.9013,31.95,61,0,5.01
578,Phuket,TH,2022-01-30 01:16:20,8.0,98.25,86.09,83,20,2.3
579,Prince Rupert,CA,2022-01-30 01:18:11,54.3161,-130.3201,41.09,93,100,2.3
580,Ouallam,NE,2022-01-30 01:18:59,14.3188,2.0866,67.62,14,6,12.12
581,Mpongwe,ZM,2022-01-30 01:18:59,-13.5091,28.155,63.41,99,100,3.09
582,Kuybysheve,UA,2022-01-30 01:19:00,47.358,36.6491,26.04,91,96,12.86
583,Jiangyou,CN,2022-01-30 01:19:00,31.7667,104.7167,39.49,93,100,2.86
584,Chumikan,RU,2022-01-30 01:19:00,54.7183,135.315,0.32,86,100,21.18
585,Bambanglipuro,ID,2022-01-30 01:19:01,-7.95,110.2833,80.62,79,100,3.31
586,Brownwood,US,2022-01-30 01:19:01,31.7093,-98.9912,55.17,27,0,4.61
587,Piploda,IN,2022-01-30 01:19:01,23.35,75.4333,53.96,35,0,0.76
588,Buzmeyin,TM,2022-01-30 01:19:02,38.0507,58.2056,29.93,93,2,4.61
589,Borborema,BR,2022-01-30 01:19:02,-21.6197,-49.0736,71.35,92,100,5.91
590,Macia,MZ,2022-01-30 01:19:02,-25.0269,33.0989,73.62,92,100,2.75
591,Liaozhong,CN,2022-01-30 01:19:03,41.5061,122.7242,12.69,43,0,2.68
592,Carmaux,FR,2022-01-30 01:19:03,44.051,2.158,34.32,84,3,0.87
593,Dalby,AU,2022-01-30 01:19:04,-27.1833,151.2667,84.0,45,96,9.82
594,Sungaipenuh,ID,2022-01-30 01:19:04,-2.0833,101.3833,68.54,90,100,1.16
595,Santa Isabel Do Rio Negro,BR,2022-01-30 01:19:04,-0.4139,-65.0192,75.09,93,100,2.53
596,Kasrawad,IN,2022-01-30 01:19:05,22.1333,75.6,54.61,31,0,2.28
597,Swift Current,CA,2022-01-30 01:19:05,50.2834,-107.8014,23.81,74,0,10.36
598,Matehuala,MX,2022-01-30 01:18:20,23.65,-100.65,51.8,66,0,7.61
599,Baturaja,ID,2022-01-30 01:19:05,-4.1333,104.1667,76.19,93,100,1.19
600,Hambantota,LK,2022-01-30 01:15:37,6.1241,81.1185,76.95,84,10,7.47
601,Trifesti,RO,2022-01-30 01:19:06,47.45,27.5167,31.06,64,100,6.76
602,Pucara,PE,2022-01-30 01:19:06,-15.9803,-71.4606,28.53,52,100,6.35
603,Yenagoa,NG,2022-01-30 01:15:30,4.9247,6.2642,73.06,75,100,0.4
604,Moerai,PF,2022-01-30 01:19:07,-22.4333,-151.3333,79.84,75,6,8.19
605,Kirby,US,2022-01-30 01:19:07,29.4633,-98.3856,58.41,30,20,1.01
606,Batagay,RU,2022-01-30 01:19:07,67.6333,134.6333,-30.6,98,100,2.15
607,Douentza,ML,2022-01-30 01:19:08,14.9951,-2.9517,69.96,15,6,7.07
