City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Merrill,US,2022-01-30 21:53:50,45.1805,-89.6835,26.37,66,100,0.0,overcast clouds
465,Sao Miguel Do Araguaia,BR,2022-01-30 21:53:50,-13.275,-50.1628,71.98,95,100,3.51,light rain
466,Saint-Augustin,CA,2022-01-30 21:53:51,51.226,-58.6502,17.67,88,99,32.17,overcast clouds
467,Sladkovo,RU,2022-01-30 21:53:51,55.5284,70.3385,11.12,94,100,7.99,overcast clouds
468,Mangan,IN,2022-01-30 21:53:51,27.5167,88.5333,50.13,62,90,3.78,overcast clouds
469,Nikolskoye,RU,2022-01-30 21:53:52,59.7035,30.7861,27.39,96,100,6.24,light snow
470,Les Cayes,HT,2022-01-30 21:50:34,18.2,-73.75,79.68,68,71,1.45,broken clouds
471,Kautokeino,NO,2022-01-30 21:53:52,69.0125,23.0412,-9.09,96,9,2.98,clear sky
472,Hengshui,CN,2022-01-30 21:53:52,37.7322,115.7011,27.54,40,0,7.11,clear sky
473,Half Moon Bay,US,2022-01-30 21:53:53,37.4636,-122.4286,67.05,71,20,1.99,few clouds
474,Lehigh Acres,US,2022-01-30 21:53:53,26.6254,-81.6248,61.95,24,0,3.0,clear sky
475,Olafsvik,IS,2022-01-30 21:53:53,64.8945,-23.7142,27.61,55,100,32.46,overcast clouds
476,Boulsa,BF,2022-01-30 21:53:54,12.6675,-0.5758,74.52,12,31,10.51,scattered clouds
477,Luganville,VU,2022-01-30 21:53:54,-15.5333,167.1667,79.54,86,100,7.11,overcast clouds
478,Mission Bend,US,2022-01-30 21:53:54,29.6938,-95.6649,71.51,38,4,1.99,clear sky
479,Banda Aceh,ID,2022-01-30 21:53:55,5.5577,95.3222,76.44,83,68,7.2,broken clouds
480,Bima,ID,2022-01-30 21:53:55,-8.4667,118.7167,76.33,94,100,1.7,overcast clouds
481,Lokachi,UA,2022-01-30 21:53:55,50.737,24.6494,33.75,96,100,23.67,light snow
482,Mao,ES,2022-01-30 21:53:56,39.8885,4.2658,48.76,93,0,6.91,clear sky
483,Ventspils,LV,2022-01-30 21:53:56,57.3894,21.5606,31.93,93,100,24.16,overcast clouds
484,Ilulissat,GL,2022-01-30 21:53:56,69.2167,-51.1,-6.92,80,100,9.06,overcast clouds
485,Juneau,US,2022-01-30 21:52:00,58.3019,-134.4197,35.83,93,100,3.44,snow
486,Katobu,ID,2022-01-30 21:53:57,-4.9408,122.5276,76.66,90,100,3.33,overcast clouds
487,Tanete,ID,2022-01-30 21:53:57,-3.9443,119.7848,75.38,90,100,3.74,overcast clouds
488,Wahpeton,US,2022-01-30 21:53:57,46.2652,-96.6059,14.94,85,40,14.97,scattered clouds
489,Cabedelo,BR,2022-01-30 21:53:58,-6.9811,-34.8339,83.07,75,13,11.59,few clouds
490,Mattoon,US,2022-01-30 21:53:58,39.4831,-88.3728,33.53,63,41,9.66,scattered clouds
491,Kimberley,ZA,2022-01-30 21:53:58,-28.7323,24.7623,65.89,88,100,5.75,overcast clouds
492,Harlingen,US,2022-01-30 21:53:59,26.1906,-97.6961,71.35,58,94,13.73,overcast clouds
493,Siyabuswa,ZA,2022-01-30 21:53:59,-25.1132,29.0445,68.36,82,100,4.79,overcast clouds
494,Maldonado,UY,2022-01-30 21:49:26,-34.6667,-54.9167,82.22,61,0,5.79,clear sky
495,Wiang Sa,TH,2022-01-30 21:53:59,8.6359,99.3666,72.84,93,12,2.84,few clouds
496,Sestu,IT,2022-01-30 21:54:00,39.2943,9.093,55.29,77,0,5.75,clear sky
497,Guder,ET,2022-01-30 21:54:00,8.9667,37.7667,57.11,41,46,4.76,scattered clouds
498,Markt Schwaben,DE,2022-01-30 21:54:00,48.1895,11.8691,35.76,83,40,6.91,scattered clouds
499,Luanda,AO,2022-01-30 21:53:31,-8.8368,13.2343,78.8,83,75,9.22,broken clouds
500,Lebu,CL,2022-01-30 21:54:01,-37.6167,-73.65,60.28,65,0,20.49,clear sky
501,San Patricio,US,2022-01-30 21:54:01,28.017,-97.5169,71.69,54,45,13.47,scattered clouds
502,Peterhead,GB,2022-01-30 21:54:02,57.5058,-1.7981,43.2,89,100,13.8,overcast clouds
503,Uruacu,BR,2022-01-30 21:54:02,-14.5247,-49.1408,70.16,96,100,2.98,overcast clouds
504,Sidmouth,GB,2022-01-30 21:54:02,50.6909,-3.2397,49.87,93,82,22.73,broken clouds
505,Pemba,MZ,2022-01-30 21:54:03,-12.974,40.5178,79.5,83,20,5.99,few clouds
506,Abalak,RU,2022-01-30 21:53:07,58.1286,68.5944,0.45,97,100,4.32,overcast clouds
507,Marystown,CA,2022-01-30 21:54:03,47.1666,-55.1483,37.85,100,95,5.01,overcast clouds
508,Manta,EC,2022-01-30 21:50:48,-0.95,-80.7333,76.78,83,100,4.61,overcast clouds
509,Road Town,VG,2022-01-30 21:54:46,18.4167,-64.6167,80.64,69,20,6.91,few clouds
510,Lavrentiya,RU,2022-01-30 21:50:58,65.5833,-171.0,-5.8,90,4,3.74,clear sky
511,Beirut,LB,2022-01-30 21:55:04,33.8889,35.4944,52.54,54,100,5.75,overcast clouds
512,Ternate,ID,2022-01-30 21:55:04,0.8,127.4,79.47,78,99,10.22,overcast clouds
513,Bissau,GW,2022-01-30 21:55:05,11.8636,-15.5977,78.91,57,75,3.44,broken clouds
514,Hayvoron,UA,2022-01-30 21:55:05,48.3396,29.8679,33.55,96,62,20.09,light snow
515,Port Hedland,AU,2022-01-30 21:55:05,-20.3167,118.5667,80.65,83,94,9.22,overcast clouds
516,Haines Junction,CA,2022-01-30 21:55:05,60.7522,-137.5108,10.35,61,98,10.36,overcast clouds
517,Machali,CL,2022-01-30 21:55:06,-34.1833,-70.6667,79.88,41,0,4.74,clear sky
518,Kovur,IN,2022-01-30 21:55:06,14.4833,79.9833,69.66,94,4,4.72,clear sky
519,Eskisehir,TR,2022-01-30 21:55:06,39.7767,30.5206,27.12,97,99,2.3,overcast clouds
520,Sola,VU,2022-01-30 21:55:07,-13.8833,167.55,81.27,83,100,0.0,overcast clouds
521,Vostok,RU,2022-01-30 21:55:07,46.4856,135.8833,-21.87,99,66,3.49,broken clouds
522,San Andres,CO,2022-01-30 21:55:07,12.5847,-81.7006,82.42,69,75,10.36,broken clouds
523,Zhicheng,CN,2022-01-30 21:55:08,30.2956,111.5047,39.04,79,100,1.57,light rain
524,Tshela,CD,2022-01-30 21:55:08,-4.9833,12.9333,72.81,99,100,2.04,moderate rain
525,Sao Jose Da Coroa Grande,BR,2022-01-30 21:55:09,-8.8978,-35.1478,79.77,79,98,9.46,overcast clouds
526,The Valley,AI,2022-01-30 21:55:09,18.217,-63.0578,82.26,69,20,11.5,few clouds
527,Dogondoutchi,NE,2022-01-30 21:55:10,13.6393,4.0287,71.11,12,39,14.09,scattered clouds
528,Ladario,BR,2022-01-30 21:55:10,-19.0047,-57.6017,88.09,66,40,5.75,scattered clouds
529,Samoded,RU,2022-01-30 21:55:10,63.6083,40.5111,10.4,96,100,4.21,overcast clouds
530,Yenagoa,NG,2022-01-30 21:55:11,4.9247,6.2642,74.91,65,62,2.98,broken clouds
531,Immokalee,US,2022-01-30 21:55:11,26.4187,-81.4173,60.71,19,0,5.75,clear sky
532,Santa Cruz,BO,2022-01-30 21:52:06,-17.8,-63.1667,94.46,36,20,9.22,few clouds
533,Campobasso,IT,2022-01-30 21:55:11,41.6333,14.5833,43.81,85,3,4.38,clear sky
534,Altay,CN,2022-01-30 21:55:12,47.8667,88.1167,3.58,54,33,7.34,scattered clouds
535,Constitucion,CL,2022-01-30 21:55:12,-35.3333,-72.4167,65.75,67,5,19.95,clear sky
536,Midland,US,2022-01-30 21:55:12,31.9974,-102.0779,68.05,24,0,14.97,clear sky
537,Sretensk,RU,2022-01-30 21:55:13,52.2453,117.7093,-26.34,100,62,1.61,broken clouds
538,Bilhaur,IN,2022-01-30 21:55:13,26.85,80.0833,53.29,68,0,2.17,clear sky
539,Mocuba,MZ,2022-01-30 21:55:13,-16.8392,36.9856,70.95,98,11,0.56,few clouds
540,Igarka,RU,2022-01-30 21:55:14,67.4667,86.5833,-4.76,97,98,10.85,overcast clouds
541,Staryy Nadym,RU,2022-01-30 21:55:14,65.6118,72.6842,-5.06,98,100,7.72,overcast clouds
542,Sekoma,BW,2022-01-30 21:55:14,-24.4,23.8833,67.23,88,100,12.48,moderate rain
543,Kushiro,JP,2022-01-30 21:55:15,42.975,144.3747,8.31,81,4,5.97,clear sky
544,Jadu,LY,2022-01-30 21:55:15,31.953,12.0261,43.66,54,0,4.65,clear sky
545,Gimli,CA,2022-01-30 21:54:04,50.6336,-96.9907,14.13,73,100,13.8,overcast clouds
546,Kamiiso,JP,2022-01-30 21:55:15,41.8167,140.65,12.58,85,75,6.91,light snow
547,Anju,KP,2022-01-30 21:55:16,39.6178,125.6647,20.53,49,0,2.95,clear sky
548,Carnduff,CA,2022-01-30 21:55:16,49.1667,-101.8009,19.38,93,38,5.84,scattered clouds
549,Sakakah,SA,2022-01-30 21:51:44,29.9697,40.2064,53.17,44,100,12.1,overcast clouds
550,Dhidhdhoo,MV,2022-01-30 21:53:08,6.8833,73.1,81.27,74,27,8.37,scattered clouds
551,Varadero,CU,2022-01-30 21:55:17,23.1536,-81.2514,61.03,54,0,13.87,clear sky
552,Hagere Hiywet,ET,2022-01-30 21:55:17,8.9833,37.85,56.35,43,41,6.13,scattered clouds
553,Murud,IN,2022-01-30 21:56:17,18.3258,72.965,69.17,62,0,4.85,clear sky
554,Alice Springs,AU,2022-01-30 21:56:06,-23.7,133.8833,72.95,100,75,10.36,broken clouds
555,Cherusti,RU,2022-01-30 21:56:18,55.5498,40.0107,23.9,94,100,9.46,snow
556,Kayankulam,IN,2022-01-30 21:56:18,9.1833,76.5,75.07,84,5,3.36,clear sky
557,Unai,BR,2022-01-30 21:56:18,-16.3575,-46.9061,72.5,88,90,3.89,overcast clouds
558,Seymchan,RU,2022-01-30 21:56:19,62.8833,152.4333,-23.15,96,83,3.51,broken clouds
559,Mana,GF,2022-01-30 21:56:19,5.6592,-53.7767,77.13,82,63,10.27,broken clouds
560,Cururupu,BR,2022-01-30 21:56:19,-1.8283,-44.8683,74.71,95,98,5.86,overcast clouds
561,Maple Creek,CA,2022-01-30 21:53:23,49.9168,-109.4848,43.21,56,100,6.91,overcast clouds
562,Marsa Matruh,EG,2022-01-30 21:56:20,31.3525,27.2453,52.0,87,40,14.97,scattered clouds
563,Dakoro,NE,2022-01-30 21:56:20,14.5106,6.765,62.71,14,1,12.1,clear sky
564,Anaimalai,IN,2022-01-30 21:56:21,10.5833,76.9333,76.77,87,1,2.82,clear sky
565,Kapit,MY,2022-01-30 21:56:21,2.0167,112.9333,72.36,99,100,0.85,overcast clouds
566,Kabare,CD,2022-01-30 21:56:21,-2.4683,28.8242,62.02,96,100,3.78,light rain
567,Nohar,IN,2022-01-30 21:56:22,29.1833,74.7667,56.28,37,0,2.89,clear sky
568,Pedasi,PA,2022-01-30 21:56:22,7.5333,-80.0333,83.07,66,9,17.09,clear sky
569,Plettenberg Bay,ZA,2022-01-30 21:52:58,-34.0527,23.3716,69.19,93,85,1.92,overcast clouds
570,Shimoda,JP,2022-01-30 21:56:22,34.6667,138.95,35.1,66,99,8.84,overcast clouds
571,Portland,US,2022-01-30 21:54:56,45.5234,-122.6762,54.19,71,75,3.0,broken clouds
572,Mamallapuram,IN,2022-01-30 21:56:23,12.6264,80.1722,78.06,79,19,3.78,few clouds
573,Awash,ET,2022-01-30 21:56:23,8.9833,40.1667,69.44,32,13,2.19,few clouds
574,Iskateley,RU,2022-01-30 21:53:55,67.6803,53.1512,12.96,93,100,14.72,overcast clouds
575,Thohoyandou,ZA,2022-01-30 21:56:24,-22.9456,30.485,66.43,96,94,4.9,light rain
576,Bhanpuri,IN,2022-01-30 21:56:24,21.1,80.9167,59.16,28,0,3.76,clear sky
577,Gat,IL,2022-01-30 21:55:39,31.61,34.7642,49.41,100,0,4.56,clear sky
578,Butte,US,2022-01-30 21:56:24,39.6499,-121.5677,62.15,47,12,3.76,few clouds
579,Luba,GQ,2022-01-30 21:56:25,3.4568,8.5547,76.89,78,100,7.16,overcast clouds
580,Mitchell,US,2022-01-30 21:53:05,43.7094,-98.0298,37.11,53,100,3.0,overcast clouds
581,Funadhoo,MV,2022-01-30 21:56:25,6.15,73.2667,81.5,76,42,12.77,scattered clouds
582,Salina,US,2022-01-30 21:56:26,38.8403,-97.6114,56.84,25,14,7.47,few clouds
583,Palu,ID,2022-01-30 21:56:26,-0.8917,119.8707,75.34,93,100,1.92,overcast clouds
584,Edd,ER,2022-01-30 21:56:26,13.9297,41.6925,78.87,59,68,16.71,broken clouds
585,Defiance,US,2022-01-30 21:56:26,41.3334,-84.45,29.41,86,13,2.48,few clouds
586,Grand Gaube,MU,2022-01-30 21:56:27,-20.0064,57.6608,79.2,80,100,4.0,overcast clouds
587,Gayny,RU,2022-01-30 21:56:27,60.3071,54.3241,-3.41,100,93,2.64,overcast clouds
588,Shenjiamen,CN,2022-01-30 21:56:27,29.9576,122.298,40.03,64,4,11.05,clear sky
589,Baruun-Urt,MN,2022-01-30 21:56:28,46.6806,113.2792,-7.69,95,86,4.79,overcast clouds
590,Rudnogorsk,RU,2022-01-30 21:56:28,57.2639,103.7519,-7.4,100,96,1.01,overcast clouds
591,Paternion,AT,2022-01-30 21:56:28,46.7142,13.6361,39.33,88,5,5.53,clear sky
592,Hohhot,CN,2022-01-30 21:54:29,40.8106,111.6522,5.29,56,0,4.47,clear sky
593,Garissa,KE,2022-01-30 21:56:29,-0.4536,39.6401,78.04,67,43,13.35,scattered clouds
594,Palana,RU,2022-01-30 21:56:29,59.1167,159.9667,27.86,64,70,26.66,broken clouds
595,Loding,NO,2022-01-30 21:56:29,67.3,14.75,28.65,93,75,1.01,broken clouds
596,Huarmey,PE,2022-01-30 21:56:30,-10.0681,-78.1522,72.16,81,100,9.37,overcast clouds
597,Saint-Leu,RE,2022-01-30 21:56:30,-21.15,55.2833,77.86,77,20,14.25,few clouds
598,Puerto Escondido,MX,2022-01-30 21:56:30,15.85,-97.0667,82.9,60,0,6.17,clear sky
599,Daytona Beach,US,2022-01-30 21:54:21,29.2108,-81.0228,59.13,28,0,5.01,clear sky
600,Petropavlovsk-Kamchatskiy,RU,2022-01-30 21:57:31,53.0452,158.6483,12.79,85,75,6.71,light snow
601,Guerrero Negro,MX,2022-01-30 21:57:31,27.9769,-114.0611,65.1,52,90,14.0,overcast clouds
602,Petauke,ZM,2022-01-30 21:57:31,-14.2426,31.3253,64.2,98,87,2.24,light rain
603,Goderich,CA,2022-01-30 21:57:32,43.7501,-81.7165,23.92,63,82,6.91,broken clouds
604,Quang Ngai,VN,2022-01-30 21:57:32,15.1167,108.8,72.32,92,100,1.92,overcast clouds
605,Avera,US,2022-01-30 21:57:32,33.194,-82.5271,58.71,47,0,14.76,clear sky
606,Chardara,KZ,2022-01-30 21:57:33,41.2547,67.9692,33.13,58,3,10.49,clear sky
607,Ganzhou,CN,2022-01-30 21:57:33,28.8184,115.4327,39.27,83,100,2.75,overcast clouds
608,Bokoro,TD,2022-01-30 21:57:33,12.3807,17.0568,67.68,16,1,14.72,clear sky
609,Northam,GB,2022-01-30 21:57:34,51.0333,-4.2167,49.48,91,71,26.46,broken clouds
610,Okoneshnikovo,RU,2022-01-30 21:57:34,54.8377,75.0834,11.98,95,88,9.37,overcast clouds
611,Tigre,AR,2022-01-30 21:57:34,-34.426,-58.5796,87.28,51,0,10.36,clear sky
612,Morris,US,2022-01-30 21:57:35,40.8334,-74.5329,22.41,52,40,1.01,scattered clouds
613,Chifeng,CN,2022-01-30 21:54:17,42.2683,118.9636,17.22,75,100,7.0,overcast clouds
614,Sibu,MY,2022-01-30 21:57:35,2.3,111.8167,75.51,94,20,3.0,light rain
615,Mpanda,TZ,2022-01-30 21:57:35,-6.3655,31.0409,66.06,97,100,3.33,light rain
616,Sinnamary,GF,2022-01-30 21:53:22,5.3833,-52.95,76.39,87,51,11.9,broken clouds
617,New Baltimore,US,2022-01-30 21:57:36,42.6811,-82.7369,28.22,59,73,0.94,broken clouds
618,Surab,PK,2022-01-30 21:57:36,28.4914,66.2585,45.18,51,0,2.86,clear sky
619,Cairns,AU,2022-01-30 21:57:37,-16.9167,145.7667,83.07,87,40,0.0,scattered clouds
620,Aqtobe,KZ,2022-01-30 21:57:37,50.2797,57.2072,24.89,93,100,17.9,overcast clouds
621,Sarlat-La-Caneda,FR,2022-01-30 21:57:37,44.889,1.2166,43.54,95,55,3.87,broken clouds
622,Inongo,CD,2022-01-30 21:57:38,-1.95,18.2667,77.14,59,97,3.67,overcast clouds
623,Kriel,ZA,2022-01-30 21:57:38,-26.2739,29.2253,63.81,96,99,4.32,overcast clouds
624,Horki,BY,2022-01-30 21:57:38,54.2861,30.9842,30.43,86,91,9.19,overcast clouds
625,Basco,PH,2022-01-30 21:57:38,20.4487,121.9702,71.4,75,99,29.68,overcast clouds
626,Sioux Lookout,CA,2022-01-30 21:57:39,50.1001,-91.917,10.78,85,100,4.61,overcast clouds
627,Oriximina,BR,2022-01-30 21:57:39,-1.7656,-55.8661,76.96,89,99,4.16,moderate rain
628,Mayo,US,2022-01-30 21:57:39,38.8876,-76.5119,32.18,50,40,4.0,scattered clouds
629,Brazzaville,CG,2022-01-30 21:56:48,-4.2658,15.2832,82.71,78,99,3.44,overcast clouds
630,Acari,PE,2022-01-30 21:57:40,-15.4311,-74.6158,76.05,65,75,9.8,broken clouds
631,Aklavik,CA,2022-01-30 21:57:40,68.2191,-135.0107,2.23,97,100,4.54,overcast clouds
632,Manokwari,ID,2022-01-30 21:57:40,-0.8667,134.0833,77.58,75,100,8.79,overcast clouds
633,Panaba,MX,2022-01-30 21:57:41,21.2833,-88.2667,71.44,49,78,10.27,broken clouds
634,Mehamn,NO,2022-01-30 21:57:41,71.0357,27.8492,28.31,82,99,5.26,light snow
635,Makakilo City,US,2022-01-30 21:57:42,21.3469,-158.0858,77.68,59,20,11.48,few clouds
636,Bereda,ES,2022-01-30 21:56:44,43.2686,-7.5406,43.92,99,12,3.2,few clouds
637,Waingapu,ID,2022-01-30 21:57:42,-9.6567,120.2641,78.15,84,100,9.8,overcast clouds
638,Opotiki,NZ,2022-01-30 21:57:42,-38.0833,177.2833,73.38,54,53,4.29,broken clouds
639,Hamada,JP,2022-01-30 21:57:43,34.8833,132.0833,36.0,55,100,11.41,overcast clouds
640,Muros,ES,2022-01-30 21:57:43,42.7762,-9.0603,51.84,64,0,5.44,clear sky
641,Koslan,RU,2022-01-30 21:57:43,63.4564,48.8989,2.16,98,90,4.27,overcast clouds
642,Gao,ML,2022-01-30 21:57:44,16.6362,1.637,69.75,14,22,11.65,few clouds
643,Borgarnes,IS,2022-01-30 21:57:44,64.5383,-21.9206,27.16,93,100,26.66,overcast clouds
644,Wamba,NG,2022-01-30 21:57:44,8.9333,8.6,70.38,16,94,4.52,overcast clouds
645,Mildura,AU,2022-01-30 21:57:45,-34.2,142.15,77.07,56,0,0.0,clear sky
646,Erenhot,CN,2022-01-30 21:57:45,43.6475,111.9767,4.59,89,100,17.54,overcast clouds
647,Puerto Madryn,AR,2022-01-30 21:57:45,-42.7692,-65.0385,58.96,47,53,21.99,broken clouds
648,West Bay,KY,2022-01-30 21:58:46,19.3667,-81.4167,71.08,60,40,3.0,scattered clouds
649,Jacksonville,US,2022-01-30 21:56:36,30.3322,-81.6556,58.98,25,0,5.01,clear sky
650,Sovetskiy,RU,2022-01-30 21:58:46,61.3614,63.5842,-8.54,100,100,3.29,overcast clouds
651,Bay Roberts,CA,2022-01-30 21:58:46,47.5999,-53.2648,41.32,81,100,10.0,overcast clouds
652,Orlik,RU,2022-01-30 21:58:47,52.5178,99.825,-25.71,94,64,2.39,broken clouds
653,Riyadh,SA,2022-01-30 21:58:47,24.6877,46.7219,55.54,43,0,10.67,clear sky
654,Sorong,ID,2022-01-30 21:58:48,-0.8833,131.25,81.57,76,100,10.76,overcast clouds
655,Mwinilunga,ZM,2022-01-30 21:58:48,-11.7358,24.4293,63.32,98,100,3.62,overcast clouds
656,West Wendover,US,2022-01-30 21:58:48,40.7391,-114.0733,41.74,24,2,2.26,clear sky
657,Vila,PT,2022-01-30 21:58:49,42.0304,-8.1588,40.93,51,0,2.8,clear sky
658,Dimitrie Cantemir,RO,2022-01-30 21:58:49,46.5078,28.0547,37.96,59,75,13.98,broken clouds
659,Montevideo,UY,2022-01-30 21:55:37,-34.8335,-56.1674,83.52,44,40,5.01,scattered clouds
660,Yakeshi,CN,2022-01-30 21:58:49,49.2833,120.7333,-29.92,100,93,1.61,overcast clouds
661,Colac,AU,2022-01-30 21:58:50,-38.3333,143.5833,67.15,83,88,6.35,overcast clouds
662,Nikolsk,RU,2022-01-30 21:58:50,53.7189,46.0712,16.7,97,90,6.76,overcast clouds
663,Korablino,RU,2022-01-30 21:58:50,53.9164,40.0133,25.93,94,100,13.85,snow
664,Spornoye,RU,2022-01-30 21:58:51,50.8448,37.2913,30.22,95,100,13.02,light snow
665,Jeremoabo,BR,2022-01-30 21:58:51,-10.075,-38.4808,81.46,57,89,14.74,overcast clouds
666,Sorland,NO,2022-01-30 21:55:43,67.667,12.6934,34.02,44,91,6.82,overcast clouds
667,Mindelo,CV,2022-01-30 21:56:53,16.8901,-24.9804,69.35,64,75,24.16,broken clouds
668,Hohoe,GH,2022-01-30 21:58:51,7.1518,0.4736,78.17,17,100,4.7,overcast clouds
669,Araouane,ML,2022-01-30 21:58:32,18.9048,-3.5265,73.17,15,43,10.67,scattered clouds
670,Ilhabela,BR,2022-01-30 21:58:52,-23.7781,-45.3581,74.71,90,100,1.5,overcast clouds
671,Kenai,US,2022-01-30 21:56:43,60.5544,-151.2583,24.89,86,20,0.0,few clouds
672,Glenwood Springs,US,2022-01-30 21:58:52,39.5505,-107.3248,47.43,16,0,4.61,clear sky
673,Swan River,CA,2022-01-30 21:58:53,52.1058,-101.2676,21.09,73,95,13.8,overcast clouds
674,Trzebiatow,PL,2022-01-30 21:58:53,54.0615,15.2648,40.86,68,1,18.19,clear sky
675,Santiago De Cao,PE,2022-01-30 21:58:53,-7.9589,-79.2392,68.13,83,100,12.66,overcast clouds
676,Laguna,US,2022-01-30 21:58:09,38.421,-121.4238,65.44,56,0,1.99,clear sky
677,Mountain Home,US,2022-01-30 21:58:22,43.133,-115.6912,28.94,67,56,5.88,broken clouds
678,Nishihara,JP,2022-01-30 21:57:23,26.1842,127.7558,58.28,51,75,24.16,broken clouds
679,Jorochito,BO,2022-01-30 21:58:54,-18.05,-63.4333,92.93,37,26,6.29,scattered clouds
680,Aguimes,ES,2022-01-30 21:58:54,27.9054,-15.4461,60.85,70,6,3.44,haze
681,Tigil,RU,2022-01-30 21:58:55,57.8,158.6667,30.99,67,100,29.75,overcast clouds
682,Manggar,ID,2022-01-30 21:58:24,-2.8833,108.2667,77.77,83,75,6.96,broken clouds
683,College,US,2022-01-30 21:58:53,64.8569,-147.8028,-8.77,76,68,1.01,broken clouds
684,Bowen,AU,2022-01-30 21:58:55,-20.0167,148.2333,77.22,79,44,8.52,scattered clouds
685,Gold Coast,AU,2022-01-30 21:55:27,-28.0,153.4333,83.19,81,40,5.01,scattered clouds
686,Goksun,TR,2022-01-30 21:58:56,38.021,36.4973,18.95,97,99,3.56,overcast clouds
687,Bindura,ZW,2022-01-30 21:58:56,-17.3019,31.3306,62.06,96,0,1.74,clear sky
688,Porto Novo,BJ,2022-01-30 21:54:18,6.4965,2.6036,82.22,66,75,2.04,broken clouds
689,Camacha,PT,2022-01-30 21:58:57,33.0833,-16.3333,61.56,88,20,16.11,few clouds
690,Prince Rupert,CA,2022-01-30 21:58:57,54.3161,-130.3201,38.89,87,100,4.61,overcast clouds
691,Imelda,PH,2022-01-30 21:58:57,7.65,123.95,76.03,85,18,4.12,few clouds
692,Yinchuan,CN,2022-01-30 21:58:58,38.4681,106.2731,16.21,31,0,6.11,clear sky
693,Qasigiannguit,GL,2022-01-30 21:58:58,68.8193,-51.1922,-6.45,72,100,9.22,overcast clouds
694,Bilma,NE,2022-01-30 21:55:36,18.6853,12.9164,59.68,15,0,19.08,clear sky
695,Port-Cartier,CA,2022-01-30 21:59:39,50.0334,-66.8654,9.75,76,82,10.85,broken clouds
696,Abha,SA,2022-01-30 21:59:59,18.2164,42.5053,57.02,41,0,11.5,clear sky
